grass_region,category_group,seller_type,shopee_item_id,shopee_model_id,competitor_item_id,competitor_model_id,shopee_model_price_usd,shopee_model_price,competitor_model_price,shopee_gmv_usd,shopee_order,shopee_model_competitiveness_status
ID,FMCG,Non-Mall,5801346026,3586570049,8362278987,6872750352,2.87,44467.00,45354.00,387.78,135.00,Shopee < CPT
ID,Electronics,Mall,2982565198,7646265093,9108525363,150238783,11.25,174212.00,204054.00,1102.86,98.00,Shopee < CPT
PH,Lifestyle,Mall,2120467620,9057079032,8716039815,5778132311,108.24,6124.00,5468.00,4004.45,37.00,Shopee > CPT
ID,Fashion,Mall,5361655346,2079980502,5536887228,6804136247,2.26,35042.00,34533.00,380.29,168.00,Shopee > CPT
VN,FMCG,Cross Border,7863811874,8080000720,473566385,7432876523,111.17,2704522.00,3076384.00,15230.48,137.00,Shopee < CPT
TH,Electronics,Long Tail (LT),7516392507,7680011295,2418624241,8418245364,250.83,9152.00,8931.00,41638.19,166.00,Shopee > CPT
ID,Fashion,Mall,6999143194,84669986,9105146130,8707456854,58.19,900881.00,836198.00,7623.49,131.00,Shopee > CPT
VN,FMCG,Non-Mall,3296319064,1993896392,7663482525,3430851867,171.85,4180726.00,4029748.00,515.56,3.00,Shopee > CPT
VN,FMCG,Long Tail (LT),4224187253,4445645902,574934505,2729334504,196.80,4787599.00,5630938.00,787.19,4.00,Shopee < CPT
ID,Lifestyle,Cross Border,8050218652,994410474,1040801746,8323486924,380.90,5896532.00,5178201.00,8379.81,22.00,Shopee > CPT
TH,Lifestyle,Mall,2459441395,7987869176,2237726570,2873657917,259.33,9462.00,9918.00,42529.92,164.00,Shopee < CPT
MY,Fashion,Non-Mall,694674310,3585787420,5619582992,1410429238,114.54,536.00,564.00,4917.69,43.00,Shopee < CPT
PH,Electronics,Cross Border,7252105647,6554867124,2632712245,2080998058,10.84,613.00,713.00,1809.19,167.00,Shopee < CPT
ID,Fashion,Long Tail (LT),8608016426,1320140937,9356857710,5366472372,107.95,1671071.00,1492705.00,16084.08,149.00,Shopee > CPT
MY,Electronics,Cross Border,3034117070,6435021299,3686037370,9334541682,124.47,583.00,697.00,12439.32,100.00,Shopee < CPT
SG,Fashion,Long Tail (LT),3397215488,2036134336,840583493,6894454305,159.68,217.00,221.00,16250.50,102.00,Shopee < CPT
SG,Electronics,Non-Mall,2967009911,8274291177,6914628177,8297381317,142.16,193.00,211.00,22813.41,161.00,Shopee < CPT
VN,Electronics,Mall,246415660,7094063248,8085756384,5241740695,135.05,3285404.00,2706088.00,13910.04,103.00,Shopee > CPT
PH,Lifestyle,Long Tail (LT),6045607718,113078157,3639452424,8093342318,17.81,1007.00,1153.00,2242.37,126.00,Shopee < CPT
VN,Electronics,Long Tail (LT),1730738576,6625962900,7171108331,425426221,136.72,3325947.00,2693006.00,25565.80,187.00,Shopee > CPT
VN,FMCG,Non-Mall,1332682817,153295724,2547274779,2514103215,115.48,2809235.00,2704691.00,9930.91,86.00,Shopee > CPT
ID,FMCG,Long Tail (LT),357166021,2982485277,4296859718,9724581297,160.16,2479431.00,2482072.00,27548.34,172.00,Shopee < CPT
TH,Electronics,Cross Border,2050317760,8603676613,1547328559,584432876,44.49,1623.00,1477.00,2135.15,48.00,Shopee > CPT
TH,Fashion,Non-Mall,8896447542,9857674610,8480961128,730720740,32.61,1189.00,1339.00,4301.54,132.00,Shopee < CPT
MY,Lifestyle,Non-Mall,9934547925,812545696,3395761089,9480593135,85.51,400.00,401.00,9814.90,115.00,Shopee < CPT
PH,Fashion,Non-Mall,7048005221,9707239408,5062812271,7782412648,0.12,6.00,6.00,6.04,57.00,Shopee = CPT
SG,Electronics,Cross Border,9223071051,7254730989,430043900,5870098232,258.58,352.00,306.00,25584.96,99.00,Shopee > CPT
ID,Fashion,Cross Border,9916961388,9625546155,1951515381,8495391264,68.47,1059893.00,861913.00,9311.42,136.00,Shopee > CPT
ID,Fashion,Non-Mall,7127690679,5701123405,5672845785,6450979382,10.73,166063.00,148809.00,96.55,9.00,Shopee > CPT
TH,Lifestyle,Cross Border,2993101139,1172680563,173522771,9165759864,92.09,3359.00,3449.00,16294.88,177.00,Shopee < CPT
SG,Lifestyle,Long Tail (LT),4161293131,5005122632,9016464812,4973721835,105.18,143.00,138.00,17848.10,170.00,Shopee > CPT
TH,Fashion,Non-Mall,9151559964,1388108041,8806537492,3682229113,43.02,1569.00,1784.00,430.02,10.00,Shopee < CPT
ID,Electronics,Non-Mall,9542379318,860497629,4952414992,5518550628,19.83,307001.00,315833.00,1546.85,78.00,Shopee < CPT
TH,Fashion,Mall,2021196698,4815541786,7428394886,5126357081,47.37,1728.00,1598.00,8003.84,169.00,Shopee > CPT
ID,Lifestyle,Non-Mall,8668546879,1122019945,4914942991,8995446121,141.63,2192567.00,2303466.00,10339.29,73.00,Shopee < CPT
MY,Fashion,Cross Border,2797210538,2499690356,9388375660,3141330489,57.39,268.00,215.00,4574.60,80.00,Shopee > CPT
PH,Lifestyle,Non-Mall,6695193024,866776218,3592247906,7486141584,17.22,974.00,877.00,2048.39,119.00,Shopee > CPT
ID,Electronics,Non-Mall,2149040995,7085907048,8682162351,2364971711,331.51,5131909.00,4900433.00,62986.51,190.00,Shopee > CPT
PH,FMCG,Non-Mall,3219636437,6374814254,6136254416,4439566260,1.24,70.00,59.00,160.82,130.00,Shopee > CPT
ID,Fashion,Long Tail (LT),7763619788,125998453,6169913416,7487746154,8.87,137291.00,144805.00,984.42,111.00,Shopee < CPT
PH,FMCG,Non-Mall,2377696008,8218396698,6963592836,5179234968,149.32,8449.00,8819.00,9556.34,64.00,Shopee < CPT
MY,Fashion,Long Tail (LT),769635298,1016402368,6040382644,1829129859,35.68,167.00,174.00,677.01,19.00,Shopee < CPT
ID,Fashion,Long Tail (LT),3014563646,9296613214,1460735359,3528618160,3.81,59012.00,63191.00,362.14,95.00,Shopee < CPT
TH,Lifestyle,Cross Border,9843758875,7498667001,6544631727,7524620007,288.09,10511.00,9410.00,288.08,1.00,Shopee > CPT
SG,Lifestyle,Mall,8480917289,6094606873,8340153987,5485540715,187.83,255.00,253.00,12169.16,65.00,Shopee > CPT
ID,Fashion,Cross Border,1269285695,6948015159,5383851230,3561000348,7.77,120358.00,107208.00,163.27,21.00,Shopee > CPT
TH,FMCG,Non-Mall,1796205410,4873684577,2378188625,8187332343,1.55,56.00,62.00,305.43,199.00,Shopee < CPT
MY,FMCG,Cross Border,2197012908,656309917,7051577699,850550185,286.82,1344.00,1462.00,52764.92,184.00,Shopee < CPT
MY,FMCG,Non-Mall,1962733086,7630792582,7816666318,2344249983,125.25,587.00,549.00,7013.82,56.00,Shopee > CPT
VN,Fashion,Non-Mall,5474398567,654798760,8746900278,2438269322,12.64,307443.00,308185.00,12.64,1.00,Shopee < CPT
SG,FMCG,Long Tail (LT),1936652966,1255194207,627964860,3850317209,97.35,132.00,117.00,14536.91,150.00,Shopee > CPT
ID,Lifestyle,Cross Border,9820307991,9274669590,2068993766,8713730016,178.44,2762401.00,3052841.00,20877.94,117.00,Shopee < CPT
ID,FMCG,Mall,9776568871,2639914605,207316801,7410128352,224.13,3469663.00,3164433.00,36533.39,163.00,Shopee > CPT
TH,Electronics,Mall,3018413756,5346034133,7982748065,7355920713,221.69,8088.00,8623.00,22832.12,103.00,Shopee < CPT
ID,Electronics,Long Tail (LT),6689738010,9890041880,5727954003,3280548694,106.88,1654492.00,1519593.00,1923.77,18.00,Shopee > CPT
ID,Lifestyle,Cross Border,6903272984,706042168,2949815672,1661762590,114.10,1766330.00,1981676.00,2282.01,20.00,Shopee < CPT
ID,Lifestyle,Non-Mall,9753671757,7055015328,516843871,1182057269,5.12,79313.00,84341.00,584.07,114.00,Shopee < CPT
TH,Fashion,Non-Mall,6971222152,5323255153,9619765697,8164410995,7.22,263.00,214.00,295.53,41.00,Shopee > CPT
MY,Electronics,Mall,1962342520,5874543371,6305045841,1181441384,193.12,905.00,862.00,11585.85,60.00,Shopee > CPT
TH,Electronics,Mall,1746697210,5928233574,8074190034,84862353,79.25,2891.00,2377.00,3961.74,50.00,Shopee > CPT
MY,Lifestyle,Cross Border,7667527564,1275964201,3282229157,5012589333,169.52,794.00,766.00,15924.89,94.00,Shopee > CPT
ID,Lifestyle,Cross Border,4887865232,9430870494,4845739340,509808815,51.86,802776.00,805349.00,5808.01,112.00,Shopee < CPT
ID,Fashion,Cross Border,474674517,8234166518,7525949396,7543478759,222.49,3444203.00,3587616.00,43162.39,194.00,Shopee < CPT
TH,Lifestyle,Mall,8269247382,9745886573,358633496,2361493050,330.34,12053.00,13910.00,48229.84,146.00,Shopee < CPT
TH,Electronics,Non-Mall,2007829585,1074309486,3850473315,3604535915,168.65,6153.00,6956.00,25632.93,152.00,Shopee < CPT
ID,Lifestyle,Mall,5810270567,1862942965,9152900007,8614046039,91.40,1414848.00,1174162.00,17273.75,189.00,Shopee > CPT
TH,FMCG,Cross Border,759761920,4364479187,4476088840,1387086785,207.36,7565.00,7508.00,8086.14,39.00,Shopee > CPT
PH,Lifestyle,Non-Mall,4035608435,5292081898,6388388916,8989310609,24.42,1381.00,1373.00,4734.80,194.00,Shopee > CPT
ID,Lifestyle,Mall,8352732457,8743311785,5488020873,8352557517,68.78,1064797.00,1123347.00,4470.90,65.00,Shopee < CPT
ID,FMCG,Cross Border,6695227685,6375013788,3334700055,9988503905,62.65,969893.00,1012173.00,3132.63,50.00,Shopee < CPT
MY,Lifestyle,Long Tail (LT),7095001772,8920921291,7945620490,6846632350,207.44,972.00,819.00,41478.64,200.00,Shopee > CPT
PH,Lifestyle,Mall,2209920232,4645715233,529004516,5820617807,376.92,21327.00,21418.00,1130.73,3.00,Shopee < CPT
PH,Fashion,Cross Border,4651947534,2775932579,6109987471,4202181075,5.76,325.00,304.00,1045.35,182.00,Shopee > CPT
ID,Electronics,Non-Mall,6243764273,7498693057,1246020143,4091739675,0.18,2798.00,2434.00,32.71,181.00,Shopee > CPT
MY,Lifestyle,Mall,4163676657,5073965829,4755446739,386140990,136.77,640.00,750.00,3277.32,24.00,Shopee < CPT
TH,FMCG,Non-Mall,8871581574,3210209742,8125100998,3320356602,173.75,6339.00,6388.00,3822.18,22.00,Shopee < CPT
ID,FMCG,Cross Border,7219575696,1511756606,2372407491,6575623769,121.68,1883672.00,1728867.00,3893.77,32.00,Shopee > CPT
VN,Electronics,Mall,171533224,8968057494,21690958,9022234349,324.47,7893543.00,6399445.00,43803.44,135.00,Shopee > CPT
ID,Electronics,Long Tail (LT),2011929034,5235686208,9492423790,1345519522,136.36,2110847.00,2171931.00,14590.01,107.00,Shopee < CPT
SG,FMCG,Long Tail (LT),7726197855,5391715840,4208755165,1625997753,7.10,9.00,7.00,66.08,10.00,Shopee > CPT
SG,Lifestyle,Non-Mall,4784389304,9914534045,6888310449,353250896,160.47,218.00,197.00,5921.96,37.00,Shopee > CPT
PH,Electronics,Mall,9586775921,5240731044,5293918035,6479618839,160.55,9084.00,7394.00,24562.63,153.00,Shopee > CPT
TH,Lifestyle,Cross Border,2696761067,9115703180,8321799761,7986780547,30.11,1098.00,1186.00,2919.05,97.00,Shopee < CPT
TH,Fashion,Cross Border,1402651185,3070022469,8016875394,3112514928,27.65,1009.00,810.00,2322.94,84.00,Shopee > CPT
ID,FMCG,Long Tail (LT),4556611534,8925222783,6408505039,9901452672,5.72,88616.00,74769.00,274.77,48.00,Shopee > CPT
ID,Fashion,Mall,3331881078,6732851252,7357401662,5432920664,78.92,1221689.00,1085433.00,6786.94,86.00,Shopee > CPT
VN,FMCG,Long Tail (LT),9913210441,9278931722,8406233528,7742967951,8.66,210596.00,187578.00,917.61,106.00,Shopee > CPT
MY,Lifestyle,Cross Border,2247974755,6372983004,9056400078,5151953329,3.64,17.00,14.00,250.28,69.00,Shopee > CPT
TH,Electronics,Long Tail (LT),9944065350,3681122922,4950531794,7702178477,18.73,683.00,645.00,1291.63,69.00,Shopee > CPT
ID,FMCG,Non-Mall,5896507413,3185947701,4201645992,9201942550,1.14,17614.00,14779.00,120.61,106.00,Shopee > CPT
MY,Electronics,Long Tail (LT),6843922073,8254510773,8384587623,3468182314,74.59,349.00,324.00,1042.51,14.00,Shopee > CPT
SG,FMCG,Non-Mall,5814918236,8345336147,7458102852,5805940356,35.37,48.00,40.00,4933.74,140.00,Shopee > CPT
VN,FMCG,Long Tail (LT),4286895168,299892257,6064319990,9266315309,8.07,196372.00,178648.00,379.38,47.00,Shopee > CPT
ID,Lifestyle,Mall,4824698017,2445094938,3863154694,8987968306,327.40,5068293.00,4109768.00,12441.14,38.00,Shopee > CPT
ID,FMCG,Cross Border,5491924652,6684741140,6350003229,7145310100,38.81,600746.00,529361.00,1862.72,48.00,Shopee > CPT
TH,Fashion,Mall,7082789683,1245382465,9924240712,4300805307,89.14,3252.00,3736.00,17023.61,191.00,Shopee < CPT
ID,Electronics,Cross Border,8778889882,897940066,2690666434,3702556815,408.94,6330568.00,5878961.00,62567.55,153.00,Shopee > CPT
TH,FMCG,Long Tail (LT),5415361165,3851520641,1645916474,9282569544,7.43,271.00,263.00,1448.34,195.00,Shopee > CPT
ID,FMCG,Long Tail (LT),2837488008,9004818618,1815603745,8728766127,0.86,13293.00,15815.00,62.68,73.00,Shopee < CPT
TH,Lifestyle,Cross Border,2860368875,2408055017,2702236965,6308806576,389.48,14210.00,13500.00,41282.67,106.00,Shopee > CPT
ID,Fashion,Non-Mall,5604764873,3045894471,1398728925,2565355895,154.05,2384768.00,2678327.00,1232.40,8.00,Shopee < CPT
ID,Lifestyle,Cross Border,5954949095,6439188258,7416780190,7038360625,2.64,40799.00,44643.00,469.12,178.00,Shopee < CPT
ID,Fashion,Non-Mall,5302525399,1708597096,7267494945,582755890,12.63,195498.00,229394.00,871.38,69.00,Shopee < CPT
ID,Electronics,Cross Border,3790384384,1880496447,4706038707,1295296299,226.97,3513657.00,3685281.00,30414.39,134.00,Shopee < CPT
TH,FMCG,Long Tail (LT),9246589994,2959545920,181307087,4420012896,184.01,6714.00,7357.00,30914.23,168.00,Shopee < CPT
TH,Fashion,Non-Mall,3723118354,2173693701,4403031230,7003131941,19.55,713.00,826.00,2794.43,143.00,Shopee < CPT
TH,Lifestyle,Non-Mall,3211074190,9382575054,3078561815,7321275441,28.35,1034.00,1111.00,651.80,23.00,Shopee < CPT
VN,FMCG,Cross Border,5908252562,2366340279,7158748298,5490472186,175.53,4270133.00,4829769.00,21238.77,121.00,Shopee < CPT
VN,Electronics,Long Tail (LT),9898878288,1382870077,5441760121,8939900558,231.42,5629792.00,5307384.00,26844.35,116.00,Shopee > CPT
ID,Lifestyle,Cross Border,576609900,3583146331,3702676054,198867473,132.45,2050354.00,1997202.00,4768.11,36.00,Shopee > CPT
TH,FMCG,Cross Border,1201974930,5379741983,6792887365,6764261408,228.91,8352.00,9364.00,3433.60,15.00,Shopee < CPT
SG,Fashion,Long Tail (LT),4803479811,4407465313,944576564,9405704821,80.25,109.00,125.00,160.05,2.00,Shopee < CPT
PH,Lifestyle,Long Tail (LT),2980674095,7340436710,4323988186,2290281480,109.86,6216.00,7324.00,21861.02,199.00,Shopee < CPT
ID,FMCG,Cross Border,7043535347,3304533569,8063650005,1169730638,1.47,22686.00,21118.00,233.01,159.00,Shopee > CPT
ID,Electronics,Cross Border,8879937844,7256889125,4089449415,195013053,100.68,1558604.00,1453362.00,15303.63,152.00,Shopee > CPT
PH,Lifestyle,Long Tail (LT),5090332422,6187076730,9235120184,3238246379,165.62,9371.00,8372.00,20535.91,124.00,Shopee > CPT
SG,Fashion,Non-Mall,7844316728,7719717251,3116988965,5055124923,54.92,74.00,87.00,9453.40,174.00,Shopee < CPT
ID,Fashion,Mall,5549716578,305396490,4396364718,2328180853,263.40,4077636.00,4450335.00,7638.74,29.00,Shopee < CPT
ID,Electronics,Non-Mall,8383773423,1913426556,4095077643,9137208998,283.98,4396135.00,5232937.00,13630.99,48.00,Shopee < CPT
VN,FMCG,Non-Mall,4115079088,7855537119,894419465,6994463832,125.33,3048958.00,2462917.00,1127.97,9.00,Shopee > CPT
ID,Lifestyle,Non-Mall,6954373231,9989500927,1108066414,5027791097,44.71,692132.00,576753.00,6304.10,141.00,Shopee > CPT
TH,FMCG,Mall,6650672094,3839469398,6954713698,495963356,4.03,147.00,169.00,672.82,167.00,Shopee < CPT
ID,Lifestyle,Long Tail (LT),2005634111,1746714282,6140481004,1465542353,192.66,2982452.00,2648233.00,30825.38,160.00,Shopee > CPT
ID,Lifestyle,Cross Border,1610319929,4860458411,9669203741,4710562982,398.58,6170233.00,4948386.00,68157.35,171.00,Shopee > CPT
ID,FMCG,Non-Mall,4046568891,1268837537,1963860966,9813387555,118.28,1831097.00,1684878.00,21291.14,180.00,Shopee > CPT
TH,FMCG,Non-Mall,6957300438,1556267438,2153860045,1566788255,31.21,1138.00,1291.00,2619.93,84.00,Shopee < CPT
PH,Fashion,Mall,3512695659,1078359051,8539487374,1822207842,10.46,592.00,564.00,376.64,36.00,Shopee > CPT
SG,Lifestyle,Mall,6352611752,3405137473,5235188976,3761096431,0.37,0.00,0.00,0.00,56.00,Shopee = CPT
TH,Electronics,Long Tail (LT),6075370865,9431629316,1485937586,8380076751,111.61,4072.00,3480.00,3348.09,30.00,Shopee > CPT
ID,Lifestyle,Non-Mall,3820263882,2608433093,1588832260,4110097800,371.21,5746556.00,6584543.00,72386.45,195.00,Shopee < CPT
SG,Electronics,Long Tail (LT),1402786873,1607889334,2520459817,32166210,74.17,101.00,90.00,3188.58,43.00,Shopee > CPT
VN,Fashion,Mall,6787807618,3864496750,4797239288,919381801,108.21,2632466.00,2535914.00,16231.42,150.00,Shopee > CPT
ID,Electronics,Cross Border,9120206590,965188384,1417752865,6448547320,81.42,1260486.00,1289268.00,569.97,7.00,Shopee < CPT
ID,FMCG,Non-Mall,9777525102,86981600,1976155449,1690398257,168.06,2601638.00,2897212.00,6218.18,37.00,Shopee < CPT
VN,Fashion,Cross Border,968048415,6714666444,6050186271,6493329129,193.64,4710747.00,5453287.00,2904.58,15.00,Shopee < CPT
MY,Lifestyle,Mall,5059231782,4755272866,8130662526,6570281564,33.43,156.00,140.00,898.70,27.00,Shopee > CPT
ID,Lifestyle,Cross Border,2844129123,5896791966,3872397125,7923328496,81.36,1259532.00,1122476.00,6834.45,84.00,Shopee > CPT
TH,FMCG,Mall,9271450607,9663409961,9461452293,6694203805,218.56,7974.00,6965.00,14424.07,66.00,Shopee > CPT
VN,Lifestyle,Non-Mall,4745786482,7055849195,2964365987,5363496563,287.85,7002618.00,8391375.00,28784.78,100.00,Shopee < CPT
SG,Lifestyle,Mall,2907009481,687270339,4702860914,7274622414,206.41,281.00,303.00,8664.88,42.00,Shopee < CPT
SG,Lifestyle,Mall,1585066771,2260460281,9905586574,3446573263,98.13,133.00,139.00,1952.94,20.00,Shopee < CPT
ID,Electronics,Mall,1206335471,2928967987,1019147289,5536732411,141.98,2197897.00,1927477.00,20302.91,143.00,Shopee > CPT
PH,FMCG,Mall,7703260990,4097680844,2555144785,4774090341,18.02,1019.00,837.00,468.22,26.00,Shopee > CPT
ID,FMCG,Mall,3502581038,2615078753,8829009909,4745863111,72.42,1121110.00,1257385.00,10935.54,151.00,Shopee < CPT
PH,Lifestyle,Cross Border,2708627303,1296891473,8775959470,7594390898,387.98,21953.00,25685.00,37633.27,97.00,Shopee < CPT
PH,Fashion,Mall,3544173567,4595213013,7516114099,6263054897,416.15,23547.00,21540.00,53682.37,129.00,Shopee > CPT
ID,Fashion,Long Tail (LT),4333226130,3969315750,3564978417,8271429725,35.56,550438.00,651739.00,35.56,1.00,Shopee < CPT
ID,Electronics,Long Tail (LT),5440625628,7664726460,7692394266,6223448989,73.52,1138154.00,1090961.00,5881.74,80.00,Shopee > CPT
VN,FMCG,Mall,4462749082,9862687191,1514806817,8237762348,0.51,12336.00,12601.00,29.92,59.00,Shopee < CPT
TH,FMCG,Non-Mall,325931491,2456301125,1419305420,4763490752,25.97,947.00,788.00,2180.20,84.00,Shopee > CPT
SG,Electronics,Mall,9729621939,1342864825,4397431107,3219495534,159.94,217.00,223.00,16728.46,105.00,Shopee < CPT
TH,Lifestyle,Non-Mall,3831330826,8827326687,7499480782,7213612313,151.48,5526.00,5439.00,3786.33,25.00,Shopee > CPT
PH,Lifestyle,Non-Mall,6248324291,8370708810,3569947323,5154526202,137.59,7785.00,7815.00,7291.90,53.00,Shopee < CPT
ID,Fashion,Non-Mall,7257555319,7812293068,7098113083,5090613351,143.42,2220240.00,2311378.00,7457.93,52.00,Shopee < CPT
SG,Lifestyle,Non-Mall,5667890658,1920283560,8279347499,9993833522,224.92,306.00,309.00,24263.43,108.00,Shopee < CPT
PH,Lifestyle,Cross Border,8719139616,1891845385,5041761111,2617215974,53.55,3029.00,3235.00,3104.80,58.00,Shopee < CPT
PH,Lifestyle,Cross Border,3956245293,991604116,6493535050,105874295,340.35,19258.00,15620.00,41521.91,122.00,Shopee > CPT
ID,FMCG,Non-Mall,9314380363,1914085376,3205402530,2695308742,395.39,6120846.00,5015174.00,47446.89,120.00,Shopee > CPT
ID,Fashion,Mall,5731972279,2547185025,8095160419,454451437,97.25,1505422.00,1513070.00,5056.81,52.00,Shopee < CPT
TH,FMCG,Cross Border,2899814947,8131700790,5500854055,6375558141,176.85,6452.00,6418.00,28823.70,163.00,Shopee > CPT
TH,FMCG,Non-Mall,1820155115,9817251115,7911164056,7280250935,21.29,776.00,755.00,2211.89,104.00,Shopee > CPT
ID,Fashion,Non-Mall,2694571803,914398770,4716876080,6791911223,0.75,11627.00,10747.00,111.16,148.00,Shopee > CPT
ID,FMCG,Non-Mall,610108856,9975611551,662927017,5406266446,31.34,485119.00,572356.00,2945.72,94.00,Shopee < CPT
ID,FMCG,Non-Mall,9615864214,6464983297,2460302464,2938886160,406.65,6295131.00,5620234.00,15859.31,39.00,Shopee > CPT
ID,Fashion,Cross Border,95508543,6220064286,2339714328,1259499686,151.91,2351701.00,2100350.00,11849.27,78.00,Shopee > CPT
TH,Lifestyle,Cross Border,3891678487,7795593110,6866616272,9517514718,131.93,4813.00,3890.00,7782.80,59.00,Shopee > CPT
ID,Electronics,Mall,5824170248,2862250131,4333014012,8538864964,11.68,180795.00,149852.00,315.33,27.00,Shopee > CPT
ID,Lifestyle,Mall,5581065358,8075658555,2776963344,6098698502,188.98,2925561.00,3305759.00,30237.38,160.00,Shopee < CPT
ID,Fashion,Long Tail (LT),4799379296,737816611,2813962340,9476561353,19.84,307108.00,305119.00,1606.91,81.00,Shopee > CPT
MY,Electronics,Long Tail (LT),658331750,4793896202,4437367117,5068138644,26.22,122.00,141.00,3384.01,130.00,Shopee < CPT
ID,Lifestyle,Cross Border,9362283600,6715534120,6964180630,8683035001,23.64,366019.00,330153.00,3877.60,164.00,Shopee > CPT
MY,Electronics,Mall,6318046154,9813202848,7216832844,2023736530,27.76,130.00,132.00,360.59,13.00,Shopee < CPT
